Buy_CountI,Buy_CountN,Buy_I_Volume,Buy_N_Volume,Sell_CountI,Sell_CountN,Sell_I_Volume,Sell_N_Volume,bvol,cs,cs_id,eps,id,isin,l18,l30,mv,pc,pcc,pcp,pd1,pd2,pd3,pd4,pd5,pe,pf,pl,plc,plp,pmax,pmin,po1,po2,po3,po4,po5,py,qd1,qd2,qd3,qd4,qd5,qo1,qo2,qo3,qo4,qo5,time,tmax,tmin,tno,tval,tvol,z,zd1,zd2,zd3,zd4,zd5,zo1,zo2,zo3,zo4,zo5
115,0,11106238,0,65,2,2723238,8383000,1,قند و شکر,38,264,40411537531154482,IRO1GESF0001,قصفها,قنداصفهان,70103448025110,2322,67,2.97,2322,2320,2300,2270,2265,8.8,2322,2322,67,2.97,2322,2322,0,0,0,0,0,2255,20244928,109888,4000,30000,7500,0,0,0,0,0,12:14:23,2322,2188,209,25788684636,11106238,30190976755,468,3,1,1,1,0,0,0,0,0
63,2,2670128,6494683,72,3,5684510,3480301,1,صندوق سرمایه‌گذاری قابل معامله,68,,38845574746937458,IRT3STRF0001,ستاره,ص.س.ستاره پایدارسپهر-د,118558000000000,21556,26,0.12,21556,21555,21554,21553,13744,,21556,21556,26,0.12,21557,21556,21557,22149,22170,0,0,21530,194245317,10000000,10000000,10000000,76,157526607,4500,20000,0,0,13:02:22,22175,20885,208,798273380168,37032411,5500000000,1,1,1,1,1,1,1,1,0,0
16,1,7085000,2187500,114,3,3244540,6027960,1,سیمان، آهک و گچ,53,615,611986653700161,IRO3SBZZ0001,سبزوا,سیمان لار سبزوار,35661499024710,9490,270,2.93,9490,9310,9300,9250,9230,15.4,9490,9490,270,2.93,9490,9490,9720,0,0,0,0,9220,11634676,4968,750,27150,1200,550,0,0,0,0,12:28:30,9490,8950,207,87996025000,9272500,3757797579,127,1,1,2,1,1,0,0,0,0
43,3,6376780,14659981,93,1,7046232,13990529,1,صندوق سرمایه‌گذاری قابل معامله,68,,21077182490095731,IRT3DRNF0001,درین,صندوق س. درین آتا-د,68468050000000,25837,34,0.13,25836,25835,25834,25833,25832,,25836,25836,33,0.13,25837,25836,25837,25838,25839,25840,25841,25803,499961036,1000000,1000000,1000000,1000000,21848750,100000,100000,100000,101303,13:03:30,26577,25029,207,607933469833,23529839,2650000000,2,1,1,1,1,1,1,1,1,2
92,1,14446909,500000,42,1,4799765,10147144,1,صندوق سرمایه‌گذاری قابل معامله,68,,25163849522701102,IRT3BNKF0001,بانکو,صندوق س.بخشی صنایع آسمان1-ب,17888000000000,17888,520,2.99,17889,17877,17870,17861,17850,,17889,17889,521,3,17889,17555,17950,0,0,0,0,17368,62618,300,2800,54825,68781,39971,0,0,0,0,12:27:05,17889,16847,207,267370502145,14946909,1000000000,1,1,1,1,2,1,0,0,0,0
50,1,6479190,1329146,45,1,5443991,2364345,1,صندوق سرمایه‌گذاری قابل معامله,68,,50264175787486822,IRT3TRNF0001,ترنج ثابت,ص.س.درآمد ثابت ترنج سودمند-د,5076500000000,10153,15,0.15,10152,10150,10148,10147,10146,,10146,10160,22,0.22,10164,10145,10160,10161,10162,10163,10164,10138,9847,137862,100000,14897,195776,85983,3583,430400,1000000,23361,13:02:05,10442,9834,206,79888696150,7868828,500000000,1,3,1,2,9,1,1,1,1,2
82,1,3069549,59084,58,1,2713942,414691,1,منسوجات,17,1270,30231789123900526,IRO1MRIN0001,نمرینو,ایران‌ مرینوس,13950000000000,9300,250,2.76,9320,9290,9220,9210,9200,7.3,9280,9320,270,2.98,9320,9100,9780,0,0,0,0,9050,58746,53381,24542,355595,33240,516,0,0,0,0,12:27:41,9320,8780,203,29086579650,3128633,1500000000,8,3,1,2,1,1,0,0,0,0
58,1,3254856,2888047,42,4,1800451,4342452,1,صندوق سرمایه‌گذاری قابل معامله,68,,65023851436340574,IRT1SKDF0001,کاردان,صندوق س تجارت شاخصی کاردان,30574000000000,30574,877,2.95,30587,30550,30500,30459,30290,,30290,30587,890,3,30587,30290,0,0,0,0,0,29697,28741,154890,1000,226583,164,0,0,0,0,0,12:14:57,30587,28807,202,187811371132,6142903,1000000000,9,5,1,2,1,0,0,0,0,0
63,0,8438589,0,47,0,8438589,0,1,سیمان، آهک و گچ,53,243,15930821245168534,IRO7KACP0001,سکارون,سیمان کارون,29858973453750,5250,130,2.54,5250,5240,5230,5190,5170,21.6,5230,5270,150,2.93,5270,5160,0,0,0,0,0,5120,38978,20000,20000,10000,38417,0,0,0,0,0,12:25:42,5270,4970,201,44278030660,8438589,5687423515,3,1,1,1,2,0,0,0,0,0
41,1,45120870,1000000,71,5,6413888,39706982,1,فلزات اساسی,27,363,4733285133017464,IRO1FKAS0001,فخاس,فولاد خراسان,389187000000000,3126,91,3,3126,3120,3050,3000,2982,8.6,3126,3126,91,3,3126,3126,0,0,0,0,0,3035,55159470,12000,210941,10600,111472,0,0,0,0,0,12:28:58,3126,2944,200,144173839620,46120870,124500000000,115,2,2,3,1,0,0,0,0,0
34,0,5954433,0,129,1,5365383,589050,1,سایر محصولات کانی غیرفلزی,54,722,19471788163911687,IRO1NSPS0001,کفپارس,فرآورده‌های‌ نسوز پارس,14125000000000,5650,150,2.73,5660,5650,5610,5600,5570,7.8,5650,5660,160,2.91,5660,5600,5670,0,0,0,0,5500,4720459,1000,102000,315500,163000,1900,0,0,0,0,12:24:07,5660,5340,200,33668713270,5954433,2500000000,80,1,3,6,1,2,0,0,0,0
62,2,2004381,2862219,97,1,3948035,918565,1,صندوق سرمایه‌گذاری قابل معامله,68,,45205530868811305,IRT3SGAF0001,صایند,صندوق س. گنجینه آینده روشن-د,61060000000000,30530,38,0.12,30530,30529,30528,30527,30526,,30530,30530,38,0.12,30531,30530,30531,30532,30533,30534,30535,30492,50563006,500077,500000,500000,500000,10084311,100000,100000,100000,100000,13:02:24,31406,29578,200,152161529605,4983953,2000000000,6,2,1,1,1,2,1,1,1,1
62,1,83760,14045,32,1,97244,561,1,صندوق سرمایه‌گذاری قابل معامله,68,,68203878405672734,IRT1CSNF0001,صنوین,صندوق سرمایه‌گذاری صنوین-مختلط,54158700000000,541587,643,0.12,543199,542996,540965,540954,540950,,551130,543795,2851,0.53,551130,532002,543796,543798,543799,543885,543887,540944,878,275,14,11,50,11,550,1060,187,574,12:29:56,557172,524716,199,52969948829,97805,100000000,2,1,1,1,1,1,1,1,2,2
83,1,848037,6936,29,1,248531,606442,1,صندوق سرمایه‌گذاری قابل معامله,68,,38356837895042988,IRT3TAZF0001,ضمان,صندوق تضمین ا.سرمایه کاریزما-م,21563000000000,43126,673,1.59,43081,43006,42973,42971,42968,,43700,43089,636,1.5,43700,42711,43089,43120,43464,43466,43467,42453,1000,1464,1162,908,1000,31464,100000,3840,2000,2000,12:29:59,43726,41180,198,36871372528,854973,500000000,1,2,1,1,1,1,1,1,1,1
28,0,11233781,0,98,0,11233781,0,1,رایانه و فعالیت‌های وابسته به آن,72,96,50002340308486819,IRO3KPEZ0001,تاپکیش,تجارت الکترونیک پارسیان کیش,26470000000000,2647,75,2.92,2649,2645,2644,2641,2640,27.6,2638,2649,77,2.99,2649,2589,2660,2703,2804,2867,2891,2572,6424892,2400,10000,20000,10000,2000,8500,11896,100000,2000,12:22:49,2649,2495,197,29730716245,11233781,10000000000,48,1,1,1,1,1,1,2,1,1
48,3,512962,745679,44,4,174641,1084000,1,سیمان، آهک و گچ,53,8801,66295665969375744,IRO1SBOJ0001,سبجنو,سیمان‌ بجنورد,107060000000000,53530,1550,2.98,53530,53100,51980,51780,51510,6.1,53530,53530,1550,2.98,53530,53530,0,0,0,0,0,51980,725052,1000,5000,29370,29630,0,0,0,0,0,12:29:10,53530,50430,193,67375052730,1258641,2000000000,49,1,1,1,1,0,0,0,0,0
65,1,8996557,300000,43,0,9296557,0,1,سایر واسطه‌گری‌های مالی,58,-5,66830065858417081,IRO7VLNP0001,ولانا,شرکت لیزینگ آریا دانا,4540000000000,4540,120,2.71,4550,4530,4510,4500,4490,-908,4550,4550,130,2.94,4550,4500,0,0,0,0,0,4420,76579,170013,12000,359732,250000,0,0,0,0,0,12:26:47,4550,4290,193,42240750870,9296557,1000000000,1,1,1,2,3,0,0,0,0,0
23,0,510661,0,145,2,37181,473480,1,مواد و محصولات دارویی,43,1448,47973532381204870,IRO3IAMZ0001,بیوتیک,آنتی بیوتیک سازی ایران,64634064000000,35860,1040,2.99,35860,35850,35640,35620,34820,24.8,35860,35860,1040,2.99,35860,35860,0,0,0,0,0,34820,2663255,580,1147,200,53145,0,0,0,0,0,12:27:17,35860,33780,192,18312303460,510661,1802400000,240,1,2,1,11,0,0,0,0,0
26,1,120839,237524,156,1,284085,74278,1,صندوق سرمایه‌گذاری قابل معامله,68,,60410592153141114,IRT1DELT0001,دلتا,صندوق س صنایع تمدن1-بخشی,15356000000000,15356,272,1.8,15324,15323,15185,14966,0,,15042,15340,256,1.7,15490,15042,15487,15493,15536,16151,16197,15084,240,50000,350,338,0,24,48,19323,24,24,12:27:03,15536,14632,192,5502955092,358363,1000000000,1,1,1,1,0,1,2,23,1,1
37,1,34076276,1000000,80,2,3670836,31405440,1,بیمه و صندوق بازنشستگی به جز تامین اجتماعی,66,53,22275596386264204,IRO3BKSZ0001,کوثر,بیمه کوثر,70200000000000,1755,51,2.99,1755,1750,1710,1709,1708,33.1,1755,1755,51,2.99,1755,1755,1763,1816,0,0,0,1704,113859045,400000,10000,12000,60700,35,1135000,0,0,0,12:28:57,1755,1653,191,61558864380,35076276,40000000000,188,1,1,1,1,1,5,0,0,0
75,0,9064477,0,58,0,9064477,0,4212378,سیمان، آهک و گچ,53,114,61664227282090067,IRO7LARP0001,سلار,شرکت سیمان لارستان,11763998283840,3460,90,2.67,3410,3390,3370,3350,3270,30.4,3450,3470,100,2.97,3470,3370,3480,0,0,0,0,3370,15000,300000,303835,18000,1310000,20000,0,0,0,0,12:26:31,3470,3270,191,31325698300,9064477,3399999504,1,1,2,1,7,1,0,0,0,0
65,1,18057569,220942431,0,1,0,239000000,1,بیمه و صندوق بازنشستگی به جز تامین اجتماعی,66,0,47711486462334897,IRR3TNIZ0101,بنوح,ح . بیمه تجارت نو,8316000000000,924,-28,-2.94,925,924,0,0,0,0,980,924,-28,-2.94,980,924,0,0,0,0,0,952,10000,5500,0,0,0,0,0,0,0,0,12:26:54,980,924,190,220907203262,239000000,9000000000,1,1,0,0,0,0,0,0,0,0
42,0,2164353,0,112,1,1364353,800000,1,صندوق سرمایه‌گذاری قابل معامله,68,,71945594172117613,IRT3RT010001,ارزش مسکن,ص.س.املاک ومستغلات ارزش مسکن,5842815000000,35411,1031,3,35411,35400,35351,35301,35201,,35411,35411,1031,3,35411,35411,35480,35980,36094,36432,37999,34380,3995867,3000,29,20029,20000,153,151,5,775,133,12:57:28,35411,33349,190,76677315083,2165353,165000000,144,1,1,2,1,1,1,1,1,1
63,1,3580876,338619,74,4,2619495,1300000,1,انبوه‌سازی، املاک و مستغلات,70,381,68117765376081366,IRO1TGOS0001,وتوس,توسعه‌شهری‌توس‌گستر,26464000000000,8270,230,2.86,8280,8270,8250,8170,8160,21.7,8200,8280,240,2.99,8280,8160,8510,0,0,0,0,8040,442795,18619,65754,12194,2000,3888,0,0,0,0,12:29:56,8280,7800,189,32430275430,3919495,3200000000,19,4,2,1,1,3,0,0,0,0
24,0,2962461,0,111,2,1572002,1390459,1,محصولات غذایی و آشامیدنی به جز قند و شکر,42,3441,8234855558996646,IRO3KCOZ0001,غدانه,پنبه و دانه های روغنی خراسان,34760000000000,17380,500,2.96,17380,17370,17300,17220,17180,5.1,17380,17380,500,2.96,17380,17380,17760,18480,18500,19020,19600,16880,12519466,600,30992,12369,15000,20000,271,60000,17409,271,12:28:58,17380,16380,188,51487572180,2962461,2000000000,306,1,6,2,3,1,1,1,11,1
35,0,6925105,0,95,2,5475105,1450000,1,کاشی و سرامیک,49,18,24085906177899789,IRO1TKSM0001,کترام,تولیدی‌ کاشی‌ تکسرام,9734029270000,3610,100,2.85,3610,3590,3580,3520,3510,200.6,3580,3610,100,2.85,3610,3580,3640,5880,0,0,0,3510,5319500,3000,14402,44793,100000,300000,2,0,0,0,12:27:56,3610,3410,187,24992149030,6925105,2696407000,34,1,2,2,2,1,1,0,0,0
40,2,1261920,40719,39,1,1197476,105163,1,صندوق سرمایه‌گذاری قابل معامله,68,,41480981133648877,IRT1DEIE0001,عمارت دی,صندوق س دی-املاک,54788918350000,14110,97,0.69,14163,14160,14150,14129,14128,,14000,14174,161,1.15,14247,14000,14174,14175,14176,14177,14187,14013,500,500,1009,4000,3000,58610,45000,10000,30000,6000,13:00:07,14433,13593,186,19365826527,1372527,3882985000,1,1,2,2,1,1,2,1,1,1
87,1,5971768,300000,65,1,6209835,61933,1,بیمه و صندوق بازنشستگی به جز تامین اجتماعی,66,0,12550164775167178,IRR7MLFZ0101,حیاتح,ح.بیمه زندگی مفید,25812000000000,7170,-30,-0.42,0,0,0,0,0,0,7410,6990,-210,-2.92,7410,6990,6990,7000,7020,7050,7200,7200,0,0,0,0,0,16497077,28500,15000,3751,165000,12:26:03,7410,6990,185,44942137050,6271768,3600000000,0,0,0,0,0,206,3,1,1,2
70,0,19214241,0,50,1,16401911,2812330,1,محصولات شیمیایی,44,7,3173544097113770,IRO7STNP0001,شستان,پتروشیمی شهید رئیسی گلستان,9345000000000,1869,52,2.86,1850,1839,1836,1831,1820,267,1871,1863,46,2.53,1871,1831,0,0,0,0,0,1817,720792,250000,27400,731147,50000,0,0,0,0,0,12:29:30,1871,1763,184,35901996349,19214241,5000000000,1,1,1,1,1,0,0,0,0,0
35,1,19744006,1000000,106,1,5583299,15160707,1,محصولات شیمیایی,44,-168,56429431740318486,IRO7SHLP0001,شلرد,کود شیمیایی اوره لردگان,109946286365000,2659,77,2.98,2659,2600,2590,2556,2510,-15.8,2659,2659,77,2.98,2659,2659,2727,0,0,0,0,2582,42757044,20000,50000,594076,50000,2000,0,0,0,0,12:28:53,2659,2505,181,55158311954,20744006,41348735000,157,1,1,1,2,1,0,0,0,0
56,1,10734773,300000,71,3,3319513,7715260,1,مواد و محصولات دارویی,43,100,47348197320716810,IRO3DSNZ0001,دسانکو,داروسازی سبحان انکولوژی,20640000000000,3440,100,2.99,3440,3400,3340,3300,3240,34.4,3440,3440,100,2.99,3440,3440,0,0,0,0,0,3340,7197397,318000,102180,100000,28000,0,0,0,0,0,12:17:29,3440,3240,180,37959619120,11034773,6000000000,96,3,1,1,2,0,0,0,0,0
12,3,7896298,31410979,84,6,12072507,27234770,1,ماشین‌آلات و تجهیزات,29,754,19298748452450329,IRO1TRIR0001,تایرا,تراکتورسازی‌ایران,167567400000000,3003,86,2.95,3004,3000,2917,2906,2900,4,2976,3004,87,2.98,3004,2976,0,0,0,0,0,2917,23321918,12301,1750,9000,10000,0,0,0,0,0,12:28:51,3004,2830,179,118053450076,39307277,55800000000,46,1,1,1,1,0,0,0,0,0
35,1,941378,140528,61,1,765734,316172,1,صندوق سرمایه‌گذاری قابل معامله,68,,7376158544119907,IRT1LZIZ0001,لذیذ,صندوق س صنایع سینا1-بخشی,26874000000000,26874,773,2.96,26884,26850,26667,26666,26663,,26849,26884,783,3,26884,26663,0,0,0,0,0,26101,335996,601,400,400,536,0,0,0,0,0,12:29:29,26884,25318,177,29074947803,1081906,1000000000,15,1,1,2,2,0,0,0,0,0
55,2,1831363,164181,33,2,946641,1048903,1,صندوق سرمایه‌گذاری قابل معامله,68,,68326919524398561,IRT3JMJF0001,هم ارز,صندوق س.سهم نگر جام جم-س,3483000000000,17415,465,2.74,17450,17365,17360,17289,17284,,17100,17458,508,3,17458,16950,17458,0,0,0,0,16950,1715,142,1000,58,77,268469,0,0,0,0,12:29:53,17458,16442,177,34751797790,1995544,200000000,1,1,1,1,1,2,0,0,0,0
74,0,8982199,0,47,3,3458390,5523809,1,خودرو و ساخت قطعات,34,583,10411249540376641,IRO3NAMZ0001,ناما,تولیدی مخازن گازطبیعی آسیاناما,21900000000000,4380,120,2.82,4380,4370,4360,4350,4340,7.5,4380,4380,120,2.82,4380,4380,4470,4610,4710,4720,4740,4260,3277852,1158,1158,1158,1158,13738,40000,1071,4699,441,12:28:45,4380,4140,175,39342031620,8982199,5000000000,27,1,1,1,1,5,1,1,3,1
81,2,2506229,1835147,27,1,2204155,2137221,1,صندوق سرمایه‌گذاری قابل معامله,68,,41549354947422432,IRT3PTFF0001,پتروفارس,صندوق س.بخشی خبره خلیج فارس-ب,30422000000000,30422,650,2.18,30321,30311,30309,30300,30262,,30052,30583,811,2.72,30665,30052,30595,30630,30660,30665,0,29772,1015,33,44000,100000,20000,300,3000,250000,665,0,12:29:13,30665,28879,175,132071239190,4341376,1000000000,2,1,1,1,1,1,1,1,2,0
62,2,960040,10140000,57,3,750040,10350000,1,صندوق سرمایه‌گذاری قابل معامله,68,,11731629977819447,IRT1CHSH0001,چاشنی,صندوق س صنایع ویستا2-بخشی,20723000000000,20723,601,2.99,20725,20722,20720,20541,20530,,20725,20725,603,3,20725,20510,21032,0,0,0,0,20122,206025,1550,2000,101369,50000,10,0,0,0,0,12:19:34,20725,19519,174,230022673931,11100040,1000000000,17,2,1,3,1,1,0,0,0,0
35,0,9908758,0,84,1,9862721,46037,1,سایر محصولات کانی غیرفلزی,54,0,39683880301779506,IRR3MRJZ0101,کمرجانح,ح.بازرگانی و تولیدی مرجان کار,1935200000000,2419,58,2.46,2431,2412,2392,2390,2387,0,2418,2431,70,2.96,2431,2386,2467,2488,2539,2610,0,2361,3593319,200000,5000,5000,10000,200000,10000,210000,10000,0,12:26:35,2431,2291,174,23972199791,9908758,800000000,14,1,1,1,1,1,1,2,1,0
7,1,7854090,1000000,138,2,3908136,4945954,1,فلزات اساسی,27,46,69817338460284329,IRO3IFIZ0001,فروژ,صنایع فروآلیاژ ایران,28630800000000,1446,42,2.99,1446,1440,1404,1400,1384,31.4,1446,1446,42,2.99,1446,1446,0,0,0,0,0,1404,16103435,3500,1050000,5000,3630,0,0,0,0,0,12:27:50,1446,1362,174,12803014140,8854090,19800000000,62,1,2,1,1,0,0,0,0,0
16,1,404288,6535995,134,2,4590262,2350021,1,صندوق سرمایه‌گذاری قابل معامله,68,,33527290777160784,IRT3OFRF0001,رابین,صندوق س. توسعه افق رابین-د,27714000000000,27714,34,0.12,27714,27713,27712,27711,27710,,27714,27715,35,0.13,27715,27714,27715,27716,27717,27718,27719,27680,93464005,100000,100000,100000,100000,9567101,100000,100000,100000,100000,13:01:33,28510,26850,173,197411848598,7123161,1000000000,1,1,1,1,1,1,1,1,1,1
121,5,7051527,2459355,16,3,489266,9021616,1,صندوق سرمایه‌گذاری قابل معامله,68,,65473703162196532,IRT3ABTF0001,ابتکار,صندوق س.پرتوابتکارهدف-س,5114600000000,25573,666,2.67,25654,25651,25648,25645,25600,,25480,25654,747,3,25654,25480,0,0,0,0,0,24907,9965130,225846,62735,150564,75282,0,0,0,0,0,11:28:54,25654,24160,173,243222025948,9510882,200000000,114,18,5,12,6,0,0,0,0,0
54,1,3620136,225726,40,2,673748,3172114,1,صندوق سرمایه‌گذاری قابل معامله,68,,42799209630949274,IRT1BHIN0001,بهین رو,صندوق س صنایع ویستا1-بخشی,25040600000000,19262,556,2.97,19260,19250,19241,19232,19200,,19109,19267,561,3,19267,19109,0,0,0,0,0,18706,275,2631,3200,1000,3210,0,0,0,0,0,12:29:57,19267,18145,172,74078514744,3845862,1300000000,1,1,1,1,1,0,0,0,0,0
60,1,7818231,820008,33,2,8423819,214420,1,سرمایه‌گذاری‌ها,56,751,57600064931636077,IRO7JMIP0001,وجامی,سرمایه گذاری جامی,16150000000000,3230,10,0.31,3200,3180,3160,3150,3130,4.3,3310,3220,0,0,3310,3180,3240,3290,3300,3310,0,3220,100000,290000,300000,160953,17000,14340,229606,73000,2384358,0,12:29:59,3310,3130,172,27929494700,8638239,5000000000,1,4,1,1,1,1,1,2,16,0
76,2,6979574,200000,9,1,222972,6956602,1,فراورده‌های نفتی، کک و سوخت هسته‌ای,23,1816,46142316957547223,IRO1PNES0003,شپنا3,پالایش نفت اصفهان,8492751244020000,13540,390,2.97,13540,0,0,0,0,7.5,13540,13540,390,2.97,13540,13540,0,0,0,0,0,13150,203334094,0,0,0,0,0,0,0,0,0,12:59:52,13540,13540,170,98619537800,7283570,627234213000,2208,0,0,0,0,0,0,0,0,0
41,9,11856089,2900000,69,1,1468108,13287981,1,فلزات اساسی,27,435,70498485598181604,IRO3FOHZ0001,هرمز,فولاد هرمزگان جنوب,548628000000000,3930,110,2.88,3930,3890,3880,3850,3820,9,3930,3930,110,2.88,3930,3930,0,0,0,0,0,3820,150484114,65552,30000,4300,7311,0,0,0,0,0,12:23:07,3930,3710,170,57991429770,14756089,139600000000,680,1,1,2,3,0,0,0,0,0
56,1,2030941,152950,6,1,2033891,150000,1364694,قند و شکر,38,2437,4267564158935326,IRO7BSOP0001,قیستو,شرکت قند بیستون,63600000000000,42400,1230,2.99,42400,41180,39940,35760,0,17.4,42400,42400,1230,2.99,42400,42400,0,0,0,0,0,41170,427050,5000,15149,10000,0,0,0,0,0,0,12:25:18,42400,39940,169,92596978400,2183891,1500000000,15,1,4,1,0,0,0,0,0,0
53,1,1200505,13905,22,1,1083509,130901,1,صندوق سرمایه‌گذاری قابل معامله,68,,37028614515926436,IRT1AFRF0001,آفرین,صندوق س رشدآفرین سرمایه-مختلط,2153600000000,21536,-53,-0.25,21450,21431,21413,21412,21411,,21500,21510,-79,-0.37,22236,21310,21628,21645,21946,22000,22236,21589,10000,10000,100,100,151,1097,466,4000,4000,200,12:29:39,22236,20942,169,26153653594,1214410,100000000,1,1,1,1,2,1,21,1,1,1
48,1,1142700,150000,54,1,1142700,150000,1,خدمات فنی و مهندسی,74,-2104,51459202425114449,IRO7TABP0001,تابا,تابان نیرو سپاهان,2319420000000,37410,1040,2.86,37460,36550,36380,35280,0,-17.8,37460,37460,1090,3,37460,36990,0,0,0,0,0,36370,6917,10000,20000,20000,0,0,0,0,0,0,12:29:37,37460,35280,169,48356870690,1292700,62000000,2,1,1,1,0,0,0,0,0,0
51,0,1859880,0,46,0,1859880,0,1,ساخت محصولات فلزی,28,-302,70309338813767186,IRO7KPMP0001,فکمند,گسترش قطعه سازی کمند,4875590000000,12730,360,2.91,12740,12710,12700,12510,12500,-42.2,12740,12740,370,2.99,12740,12680,0,0,0,0,0,12370,200000,3848,44227,7260,53624,0,0,0,0,0,12:20:04,12740,12000,169,23683674010,1859880,383000000,2,1,2,1,3,0,0,0,0,0
